season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,31/01/21,1849,netherland,Willem II,FC Emmen,33.86,27.19,0.5563,0.1934,0.2503,1.81,0.97,51.2,20.6,2.0,0.0
2020,31/01/21,1849,netherland,AZ Alkmaar,Ajax,61.98,79.34,0.2739,0.4831,0.243,1.4,1.92,50.9,45.0,0.0,3.0
2020,31/01/21,1849,netherland,Den Haag,Sparta Rotterdam,24.83,42.74,0.2911,0.4348,0.2741,1.21,1.54,30.9,3.6,1.0,1.0
2020,05/02/21,1849,netherland,For Sittard,Heracles,36.93,42.12,0.3966,0.32,0.2834,1.41,1.24,3.1,1.9,0.0,1.0
2020,06/02/21,1849,netherland,Zwolle,Waalwijk,39.45,30.39,0.505,0.2178,0.2772,1.56,0.93,8.8,51.4,1.0,1.0
2020,06/02/21,1849,netherland,FC Emmen,AZ Alkmaar,27.13,61.61,0.1474,0.6376,0.2151,0.92,2.14,12.3,29.5,0.0,1.0
2020,06/02/21,1849,netherland,PSV Eindhoven,Twente,65.9,43.79,0.7235,0.0894,0.1871,2.25,0.65,67.0,1.0,3.0,0.0
2020,06/02/21,1849,netherland,Heerenveen,Vitesse,40.24,50.5,0.3283,0.3983,0.2734,1.33,1.49,1.0,28.3,1.0,0.0
2020,07/02/21,1849,netherland,Ajax,Utrecht,79.01,54.81,0.7772,0.0731,0.1497,2.69,0.71,32.9,0.7,,
2020,12/02/21,1849,netherland,Waalwijk,FC Emmen,30.5,26.43,0.5388,0.1852,0.276,1.57,0.8,54.7,7.3,1.0,0.0
2020,13/02/21,1849,netherland,Groningen,Zwolle,43.51,39.33,0.4836,0.2172,0.2992,1.39,0.83,0.9,6.0,1.0,0.0
2020,13/02/21,1849,netherland,Sparta Rotterdam,For Sittard,42.76,36.5,0.5173,0.2221,0.2606,1.72,1.04,3.6,5.0,1.0,2.0
2020,13/02/21,1849,netherland,Den Haag,PSV Eindhoven,24.8,67.06,0.09300000000000001,0.7354,0.1716,0.77,2.49,35.1,72.7,2.0,2.0
2020,13/02/21,1849,netherland,Heracles,Ajax,42.46,79.57,0.1244,0.6725,0.2031,0.83,2.22,0.4,28.6,0.0,2.0
2020,14/02/21,1849,netherland,AZ Alkmaar,Heerenveen,62.29,40.88,0.6966,0.1107,0.1927,2.29,0.79,33.5,0.2,3.0,1.0
2020,14/02/21,1849,netherland,Feyenoord,Willem II,57.69,33.94,0.6928,0.113,0.1942,2.28,0.8,24.5,50.6,5.0,0.0
2020,14/02/21,1849,netherland,Utrecht,VVV Venlo,53.71,31.52,0.6713,0.129,0.1997,2.28,0.89,0.3,20.5,3.0,1.0
2020,14/02/21,1849,netherland,Vitesse,Twente,49.77,42.49,0.5363,0.196,0.2677,1.65,0.89,16.1,0.2,0.0,2.0
2020,19/02/21,1849,netherland,Willem II,Utrecht,32.55,53.74,0.2926,0.4522,0.2552,1.36,1.75,53.7,0.4,0.0,6.0
2020,20/02/21,1849,netherland,FC Emmen,Zwolle,26.08,38.92,0.3106,0.3877,0.3017,1.1,1.27,2.7,5.9,3.0,2.0
2020,20/02/21,1849,netherland,VVV Venlo,AZ Alkmaar,31.56,62.19,0.1708,0.6205,0.2087,1.13,2.3,15.6,34.8,1.0,4.0
2020,20/02/21,1849,netherland,For Sittard,Den Haag,37.92,24.66,0.5738,0.1826,0.2436,1.87,0.95,0.8,34.1,2.0,0.0
2020,21/02/21,1849,netherland,Twente,Feyenoord,44.33,59.19,0.28800000000000003,0.4351,0.2769,1.19,1.52,0.1,33.0,2.0,2.0
2020,21/02/21,1849,netherland,Heerenveen,Groningen,41.1,43.83,0.4117,0.2918,0.2965,1.34,1.08,0.2,1.9,1.0,1.0
2020,21/02/21,1849,netherland,Waalwijk,Heracles,30.89,43.59,0.3552,0.3391,0.3057,1.18,1.15,40.2,0.1,3.0,0.0
2020,21/02/21,1849,netherland,PSV Eindhoven,Vitesse,67.66,47.83,0.6977,0.1049,0.1974,2.2,0.72,81.8,21.1,3.0,1.0
2020,21/02/21,1849,netherland,Ajax,Sparta Rotterdam,79.63,41.29,0.8737,0.0264,0.0998,2.92,0.37,30.2,1.6,4.0,2.0
2020,24/02/21,1849,netherland,Willem II,Den Haag,29.72,24.24,0.526,0.2201,0.254,1.79,1.07,37.0,31.5,1.0,1.0
2020,24/02/21,1849,netherland,Groningen,Feyenoord,44.97,58.95,0.3046,0.3988,0.2966,1.12,1.32,1.5,26.5,0.0,0.0
2020,26/02/21,1849,netherland,Zwolle,Heerenveen,37.89,39.95,0.4408,0.287,0.2722,1.56,1.21,8.3,0.1,4.0,1.0
2020,27/02/21,1849,netherland,Utrecht,FC Emmen,56.92,26.99,0.7827,0.0581,0.1592,2.39,0.49,0.3,7.6,0.0,1.0
2020,27/02/21,1849,netherland,Den Haag,Waalwijk,24.54,31.8,0.3602,0.344,0.2958,1.25,1.22,27.9,35.0,0.0,0.0
2020,27/02/21,1849,netherland,Vitesse,VVV Venlo,47.42,30.65,0.6171,0.1583,0.2246,2.05,0.93,2.2,20.8,4.0,1.0
2020,27/02/21,1849,netherland,Heracles,Twente,42.57,44.71,0.4008,0.2977,0.3015,1.29,1.07,0.6,0.1,2.0,2.0
2020,28/02/21,1849,netherland,Sparta Rotterdam,Willem II,43.65,29.4,0.5786,0.1857,0.2357,1.97,1.02,3.3,38.0,0.0,2.0
2020,28/02/21,1849,netherland,PSV Eindhoven,Ajax,68.59,78.63,0.3662,0.3866,0.2472,1.68,1.73,56.7,27.8,1.0,1.0
2020,28/02/21,1849,netherland,Groningen,For Sittard,44.1,38.44,0.4507,0.251,0.2983,1.37,0.95,0.4,0.2,1.0,0.0
2020,28/02/21,1849,netherland,AZ Alkmaar,Feyenoord,63.15,59.7,0.5056,0.2409,0.2535,1.79,1.17,54.7,34.6,4.0,2.0
2020,05/03/21,1849,netherland,FC Emmen,Sparta Rotterdam,28.74,41.63,0.3249,0.3898,0.2852,1.24,1.38,13.3,7.3,,
2020,06/03/21,1849,netherland,Feyenoord,VVV Venlo,59.45,29.7,0.7759999999999999,0.0732,0.1508,2.67,0.71,7.0,31.3,,
2020,06/03/21,1849,netherland,Twente,Willem II,45.17,31.23,0.5502,0.1991,0.2507,1.81,0.99,0.0,57.6,,
2020,06/03/21,1849,netherland,Heerenveen,Den Haag,39.02,24.87,0.5920000000000001,0.1693,0.2387,1.91,0.91,0.5,22.6,,
2020,06/03/21,1849,netherland,Waalwijk,Utrecht,31.48,54.81,0.2642,0.4629,0.2729,1.13,1.58,33.5,0.1,,
2020,07/03/21,1849,netherland,Ajax,Groningen,79.01,43.34,0.8345,0.0332,0.1323,2.49,0.33,18.8,1.4,,
2020,07/03/21,1849,netherland,Heracles,Zwolle,42.07,38.84,0.4791,0.2319,0.289,1.46,0.93,0.2,2.9,,
2020,07/03/21,1849,netherland,For Sittard,PSV Eindhoven,39.08,67.99,0.1623,0.6195,0.2182,1.0,2.14,0.0,62.0,,
2020,07/03/21,1849,netherland,Vitesse,AZ Alkmaar,48.49,63.6,0.2756,0.4617,0.2627,1.24,1.67,5.1,55.6,,
2020,09/03/21,1849,netherland,VVV Venlo,Sparta Rotterdam,29.7,41.63,0.3469,0.3932,0.2599,1.5,1.61,23.0,3.5,,
2020,13/03/21,1849,netherland,Willem II,Heerenveen,31.23,39.02,0.3741,0.3654,0.2605,1.56,1.54,,,,
2020,13/03/21,1849,netherland,Den Haag,Heracles,24.87,42.07,0.2726,0.4304,0.297,1.02,1.36,,,,
2020,13/03/21,1849,netherland,AZ Alkmaar,Twente,63.6,45.17,0.6321,0.1443,0.2236,2.03,0.85,,,,
2020,13/03/21,1849,netherland,Groningen,FC Emmen,43.34,28.74,0.5949,0.1297,0.2753,1.55,0.56,,,,
2020,13/03/21,1849,netherland,Sparta Rotterdam,Waalwijk,41.63,31.48,0.5539999999999999,0.1826,0.2634,1.68,0.85,,,,
2020,14/03/21,1849,netherland,VVV Venlo,For Sittard,29.7,39.08,0.3557,0.3801,0.2642,1.48,1.54,,,,
2020,14/03/21,1849,netherland,PSV Eindhoven,Feyenoord,67.99,59.45,0.5441,0.2155,0.2404,1.94,1.15,,,,
2020,14/03/21,1849,netherland,Utrecht,Vitesse,54.81,48.49,0.5125,0.2278,0.2596,1.73,1.07,,,,
2020,14/03/21,1849,netherland,Zwolle,Ajax,38.84,79.01,0.12,0.698,0.1821,0.95,2.5,,,,
2020,19/03/21,1849,netherland,Heerenveen,Twente,39.02,45.17,0.3884,0.3364,0.2753,1.46,1.34,,,,
2020,20/03/21,1849,netherland,For Sittard,Utrecht,39.08,54.81,0.3057,0.4264,0.2679,1.31,1.59,,,,
2020,20/03/21,1849,netherland,Heracles,Sparta Rotterdam,42.07,41.63,0.4566,0.2565,0.2869,1.46,1.02,,,,
2020,20/03/21,1849,netherland,Feyenoord,FC Emmen,59.45,28.74,0.7914,0.0534,0.1552,2.4,0.46,,,,
2020,20/03/21,1849,netherland,Waalwijk,Groningen,31.48,43.34,0.3209,0.3475,0.3316,0.99,1.04,,,,
2020,21/03/21,1849,netherland,Zwolle,VVV Venlo,38.84,29.7,0.5559,0.20199999999999999,0.2421,1.91,1.06,,,,
2020,21/03/21,1849,netherland,Vitesse,Willem II,48.49,31.23,0.6346,0.1434,0.222,2.04,0.85,,,,
2020,21/03/21,1849,netherland,AZ Alkmaar,PSV Eindhoven,63.6,67.99,0.4109,0.3333,0.2558,1.68,1.5,,,,
2020,21/03/21,1849,netherland,Ajax,Den Haag,79.01,24.87,0.9423,0.0078,0.0499,3.54,0.21,,,,
2020,03/04/21,1849,netherland,VVV Venlo,Groningen,29.7,43.34,0.3084,0.4013,0.2903,1.16,1.36,,,,
2020,03/04/21,1849,netherland,Twente,Vitesse,45.17,48.49,0.4178,0.2943,0.2879,1.41,1.14,,,,
2020,03/04/21,1849,netherland,Willem II,AZ Alkmaar,31.23,63.6,0.1708,0.618,0.2112,1.11,2.26,,,,
2020,03/04/21,1849,netherland,Sparta Rotterdam,Zwolle,41.63,38.84,0.4795,0.2502,0.2703,1.61,1.09,,,,
2020,04/04/21,1849,netherland,Heerenveen,Ajax,39.02,79.01,0.1163,0.7151,0.1686,1.04,2.72,,,,
2020,04/04/21,1849,netherland,PSV Eindhoven,Heracles,67.99,42.07,0.7081,0.0949,0.19699999999999998,2.16,0.64,,,,
2020,04/04/21,1849,netherland,Den Haag,Utrecht,24.87,54.81,0.1819,0.581,0.237,0.99,1.95,,,,
2020,04/04/21,1849,netherland,Feyenoord,For Sittard,59.45,39.08,0.6555,0.1303,0.2142,2.1,0.81,,,,
2020,04/04/21,1849,netherland,FC Emmen,Waalwijk,28.74,31.48,0.4147,0.2799,0.3054,1.28,1.0,,,,
2020,09/04/21,1849,netherland,Vitesse,Den Haag,48.49,24.87,0.6969,0.0962,0.207,2.05,0.61,,,,
2020,10/04/21,1849,netherland,Heracles,Willem II,42.07,31.23,0.5673,0.1776,0.2551,1.75,0.86,,,,
2020,10/04/21,1849,netherland,AZ Alkmaar,Sparta Rotterdam,63.6,41.63,0.6736,0.1252,0.2013,2.24,0.85,,,,
2020,10/04/21,1849,netherland,For Sittard,FC Emmen,39.08,28.74,0.5606,0.1787,0.2607,1.7,0.84,,,,
2020,10/04/21,1849,netherland,Zwolle,Twente,38.84,45.17,0.3863,0.324,0.2897,1.34,1.21,,,,
2020,11/04/21,1849,netherland,Utrecht,Feyenoord,54.81,59.45,0.4079,0.3267,0.2654,1.58,1.39,,,,
2020,11/04/21,1849,netherland,VVV Venlo,PSV Eindhoven,29.7,67.99,0.1307,0.6894,0.1799,1.07,2.61,,,,
2020,11/04/21,1849,netherland,Groningen,Heerenveen,43.34,39.02,0.4983,0.2172,0.2845,1.5,0.89,,,,
2020,11/04/21,1849,netherland,Waalwijk,Ajax,31.48,79.01,0.086,0.7529,0.161,0.78,2.61,,,,
2020,23/04/21,1849,netherland,Willem II,Waalwijk,31.23,31.48,0.4476,0.2717,0.2807,1.5,1.11,,,,
2020,24/04/21,1849,netherland,Heerenveen,Zwolle,39.02,38.84,0.4538,0.2793,0.2669,1.63,1.22,,,,
2020,24/04/21,1849,netherland,PSV Eindhoven,Groningen,67.99,43.34,0.6756,0.1037,0.2207,1.94,0.6,,,,
2020,24/04/21,1849,netherland,Sparta Rotterdam,VVV Venlo,41.63,29.7,0.5866,0.1844,0.2291,2.05,1.06,,,,
2020,24/04/21,1849,netherland,Ajax,AZ Alkmaar,79.01,63.6,0.636,0.1585,0.2055,2.31,1.07,,,,
2020,25/04/21,1849,netherland,Twente,Utrecht,45.17,54.81,0.3634,0.358,0.2786,1.38,1.37,,,,
2020,25/04/21,1849,netherland,FC Emmen,Heracles,28.74,42.07,0.3112,0.3824,0.3064,1.08,1.23,,,,
2020,25/04/21,1849,netherland,Den Haag,For Sittard,24.87,39.08,0.3012,0.4148,0.284,1.18,1.43,,,,
2020,25/04/21,1849,netherland,Feyenoord,Vitesse,59.45,48.49,0.5596,0.1915,0.2489,1.83,0.97,,,,
2020,30/04/21,1849,netherland,Heracles,VVV Venlo,42.07,29.7,0.5870000000000001,0.17,0.2431,1.86,0.89,,,,
2020,01/05/21,1849,netherland,For Sittard,Twente,39.08,45.17,0.3887,0.3241,0.2872,1.37,1.22,,,,
2020,01/05/21,1849,netherland,Vitesse,Zwolle,48.49,38.84,0.5479999999999999,0.192,0.26,1.71,0.91,,,,
2020,01/05/21,1849,netherland,Waalwijk,AZ Alkmaar,31.48,63.6,0.1773,0.5852,0.2375,0.96,1.93,,,,
2020,01/05/21,1849,netherland,Utrecht,Willem II,54.81,31.23,0.7209,0.0987,0.1804,2.4,0.77,,,,
2020,02/05/21,1849,netherland,Den Haag,Feyenoord,24.87,59.45,0.1526,0.6258,0.2216,0.91,2.07,,,,
2020,02/05/21,1849,netherland,Groningen,Sparta Rotterdam,43.34,41.63,0.4685,0.2323,0.2993,1.38,0.88,,,,
2020,02/05/21,1849,netherland,Ajax,FC Emmen,79.01,28.74,0.9232,0.0121,0.0647,3.31,0.26,,,,
2020,02/05/21,1849,netherland,PSV Eindhoven,Heerenveen,67.99,39.02,0.7817,0.0704,0.1479,2.69,0.69,,,,
2020,07/05/21,1849,netherland,Sparta Rotterdam,Vitesse,41.63,48.49,0.3831,0.337,0.2799,1.41,1.31,,,,
2020,08/05/21,1849,netherland,Twente,Heracles,45.17,42.07,0.4741,0.2321,0.2938,1.42,0.91,,,,
2020,08/05/21,1849,netherland,Heerenveen,Utrecht,39.02,54.81,0.3034,0.4405,0.2561,1.4,1.72,,,,
2020,08/05/21,1849,netherland,AZ Alkmaar,For Sittard,63.6,39.08,0.7129,0.1002,0.187,2.31,0.74,,,,
2020,08/05/21,1849,netherland,VVV Venlo,Waalwijk,29.7,31.48,0.4329,0.2916,0.2755,1.53,1.21,,,,
2020,09/05/21,1849,netherland,FC Emmen,Groningen,28.74,43.34,0.2955,0.3822,0.3223,0.97,1.14,,,,
2020,09/05/21,1849,netherland,Feyenoord,Ajax,59.45,79.01,0.2574,0.5024,0.2402,1.35,1.96,,,,
2020,09/05/21,1849,netherland,Zwolle,Den Haag,38.84,24.87,0.6046,0.1495,0.2459,1.81,0.77,,,,
2020,09/05/21,1849,netherland,Willem II,PSV Eindhoven,31.23,67.99,0.1421,0.6647,0.1931,1.05,2.44,,,,
2020,13/05/21,1849,netherland,Den Haag,Willem II,24.87,31.23,0.3781,0.3431,0.2788,1.41,1.33,,,,
2020,13/05/21,1849,netherland,PSV Eindhoven,Zwolle,67.99,38.84,0.7763,0.0668,0.1569,2.5,0.6,,,,
2020,13/05/21,1849,netherland,Sparta Rotterdam,Utrecht,41.63,54.81,0.3287,0.4043,0.267,1.38,1.56,,,,
2020,13/05/21,1849,netherland,Heracles,Feyenoord,42.07,59.45,0.2943,0.4216,0.284,1.16,1.44,,,,
2020,13/05/21,1849,netherland,Waalwijk,Twente,31.48,45.17,0.3136,0.386,0.3004,1.12,1.27,,,,
2020,13/05/21,1849,netherland,Groningen,AZ Alkmaar,43.34,63.6,0.2754,0.4346,0.29,1.07,1.41,,,,
2020,13/05/21,1849,netherland,FC Emmen,Heerenveen,28.74,39.02,0.3454,0.3762,0.2784,1.34,1.41,,,,
2020,13/05/21,1849,netherland,Ajax,VVV Venlo,79.01,29.7,0.9257,0.016,0.0584,3.73,0.42,,,,
2020,13/05/21,1849,netherland,For Sittard,Vitesse,39.08,48.49,0.3587,0.3577,0.2836,1.33,1.33,,,,
2020,16/05/21,1849,netherland,Vitesse,Ajax,48.49,79.01,0.1787,0.602,0.2193,1.1,2.17,,,,
2020,16/05/21,1849,netherland,VVV Venlo,FC Emmen,29.7,28.74,0.4657,0.2672,0.2672,1.63,1.18,,,,
2020,16/05/21,1849,netherland,AZ Alkmaar,Heracles,63.6,42.07,0.6557,0.1234,0.2209,2.0,0.73,,,,
2020,16/05/21,1849,netherland,Heerenveen,Sparta Rotterdam,39.02,41.63,0.4272,0.3086,0.2643,1.62,1.34,,,,
2020,16/05/21,1849,netherland,Twente,Den Haag,45.17,24.87,0.6651,0.1108,0.22399999999999998,1.93,0.64,,,,
2020,16/05/21,1849,netherland,Zwolle,Groningen,38.84,43.34,0.3931,0.2908,0.3161,1.19,0.98,,,,
2020,16/05/21,1849,netherland,Utrecht,PSV Eindhoven,54.81,67.99,0.3265,0.4164,0.2571,1.46,1.68,,,,
2020,16/05/21,1849,netherland,Willem II,For Sittard,31.23,39.08,0.3711,0.3575,0.2715,1.45,1.42,,,,
2020,16/05/21,1849,netherland,Feyenoord,Waalwijk,59.45,31.48,0.7643,0.0629,0.1728,2.26,0.48,,,,
