season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,06/01/21,1854,italy,Atalanta,Parma,82.06,54.67,0.7893,0.0646,0.1461,2.57,0.6,71.2,47.7,3.0,0.0
2020,06/01/21,1854,italy,Napoli,Spezia,81.59,53.5,0.7768,0.0616,0.1616,2.32,0.49,68.6,50.6,1.0,2.0
2020,06/01/21,1854,italy,Milan,Juventus,77.3,83.19,0.3544,0.40399999999999997,0.2417,1.62,1.74,85.7,73.5,1.0,3.0
2020,09/01/21,1854,italy,Benevento,Atalanta,57.6,82.94,0.13,0.6717,0.1983,0.86,2.21,10.4,69.7,1.0,4.0
2020,09/01/21,1854,italy,Genoa,Bologna,53.92,60.31,0.3663,0.3577,0.2759,1.34,1.32,48.7,22.7,2.0,0.0
2020,09/01/21,1854,italy,Milan,Torino,76.83,59.14,0.6532,0.1467,0.2001,2.25,0.97,66.1,35.9,2.0,0.0
2020,10/01/21,1854,italy,Roma,Inter,78.71,81.72,0.3818,0.3782,0.24,1.71,1.7,80.5,82.1,2.0,2.0
2020,10/01/21,1854,italy,Udinese,Napoli,65.39,80.85,0.2019,0.5448,0.2533,0.94,1.71,14.3,70.6,1.0,2.0
2020,10/01/21,1854,italy,Verona,Crotone,60.93,51.75,0.4633,0.2523,0.2845,1.42,0.97,11.3,47.3,2.0,1.0
2020,10/01/21,1854,italy,Parma,Lazio,53.66,70.52,0.26899999999999996,0.4774,0.2536,1.22,1.7,50.4,16.8,0.0,2.0
2020,10/01/21,1854,italy,Fiorentina,Cagliari,67.27,51.95,0.5413,0.2152,0.2436,1.82,1.06,20.2,46.3,1.0,0.0
2020,10/01/21,1854,italy,Juventus,Sassuolo,83.54,63.55,0.7119,0.1173,0.1708,2.58,0.96,70.4,19.2,3.0,1.0
2020,11/01/21,1854,italy,Spezia,Sampdoria,54.03,60.51,0.3811,0.3548,0.264,1.46,1.4,47.5,10.0,2.0,1.0
